VoyageID,Lat,Lon,Day,Month,Year,Encounter,Species,NTried,PlaceName,Source,sequence
AV00102,4,-80,17,9,1833,Strike,Sperm,3,,Townsend,425100
AV00102,4,-80,18,9,1833,Strike,Sperm,3,,Townsend,426100
AV00102,4.5,-79.82,29,9,1833,Strike,Sperm,1,,Townsend,427100
AV00102,2.33,-80.5,3,10,1833,Strike,Sperm,1,,Townsend,428100
AV00102,3.33,-80.52,24,10,1833,Strike,Sperm,1,,Townsend,429100
AV00102,-10.07,-89.82,30,12,1833,Strike,Sperm,1,,Townsend,430100
AV00102,-4.33,-106.5,15,3,1834,Strike,Sperm,3,,Townsend,431100
AV00102,-16.97,-105.63,7,4,1834,Strike,Sperm,1,,Townsend,432100
AV00102,0.75,-90.17,27,5,1834,Strike,Sperm,1,,Townsend,433100
AV00102,1.52,-85,2,6,1834,Strike,Sperm,1,,Townsend,434100
AV00102,-0.15,-83,9,6,1834,Strike,Sperm,1,,Townsend,435100
AV00102,-5.13,-97.42,9,7,1834,Strike,Sperm,1,,Townsend,436100
AV00102,-4.97,-99,14,7,1834,Strike,Sperm,1,,Townsend,437100
AV00102,-4.73,-98.5,4,8,1834,Strike,Sperm,1,,Townsend,438100
AV00102,-4.95,-102.5,12,9,1834,Strike,Sperm,1,,Townsend,439100
AV00102,-12.67,-80.5,3,12,1834,Strike,Sperm,1,,Townsend,440100
AV00102,-12.67,-80.5,4,12,1834,Strike,Sperm,1,,Townsend,441100
AV00102,-13.22,-82.17,10,12,1834,Strike,Sperm,3,,Townsend,442100
AV00102,-13.07,-82.67,29,12,1834,Strike,Sperm,2,,Townsend,443100
AV00102,-13.08,-84.42,22,1,1835,Strike,Sperm,1,,Townsend,444100
AV00102,-15.07,-92.17,1,2,1835,Strike,Sperm,1,,Townsend,445100
AV00102,27.5,-62,1,6,1835,Strike,Sperm,1,,Townsend,446100
AV00103,-5.42,-100,19,6,1836,Strike,Sperm,2,,Townsend,447100
AV00103,-5.42,-100,20,6,1836,Strike,Sperm,3,,Townsend,448100
AV00103,-2,-110,21,7,1836,Strike,Sperm,1,,Townsend,449100
AV00103,-5.08,-111.4,18,8,1836,Strike,Sperm,1,,Townsend,450100
AV00103,-5.08,-111.4,20,8,1836,Strike,Sperm,1,,Townsend,451100
AV00103,-5.18,-113,17,9,1836,Strike,Sperm,1,,Townsend,452100
AV00103,0.97,-92,6,10,1836,Strike,Sperm,1,,Townsend,453100
AV00103,0,-90,17,10,1836,Strike,Sperm,6,Galapagos,Townsend,1395711
AV00103,7,-81,25,11,1836,Strike,Sperm,2,,Townsend,455100
AV00103,1.83,-89.25,27,12,1836,Strike,Sperm,3,,Townsend,457100
AV00103,1.83,-89.25,30,12,1836,Strike,Sperm,2,,Townsend,458100
AV00103,0,-90,10,1,1837,Strike,Sperm,5,Galapagos,Townsend,1396511
AV00103,0,-90,17,1,1837,Strike,Sperm,2,Galapagos,Townsend,1394811
AV00103,0,-90,18,1,1837,Strike,Sperm,1,Galapagos,Townsend,1396111
AV00103,-3,-115.33,4,4,1837,Strike,Sperm,1,,Townsend,462100
AV00103,-2.2,-116.17,8,4,1837,Strike,Sperm,1,,Townsend,463100
AV00103,-0.67,-122.08,20,4,1837,Strike,Sperm,2,,Townsend,464100
AV00103,-0.17,-127,27,4,1837,Strike,Sperm,1,,Townsend,465100
AV00103,-0.17,-127,29,4,1837,Strike,Sperm,1,,Townsend,466100
AV00103,21.5,-157.95,31,5,1837,Strike,Sperm,1,Oahu,Townsend,1488611
AV00103,21.5,-157.95,1,6,1837,Strike,Sperm,2,Oahu,Townsend,1488411
AV00103,30,-172,23,6,1837,Strike,Sperm,1,,Townsend,469100
AV00103,30,-172,26,6,1837,Strike,Sperm,2,,Townsend,470100
AV00103,30,-172,29,6,1837,Strike,Sperm,1,,Townsend,471100
AV00103,30,-172,10,7,1837,Strike,Sperm,1,,Townsend,472100
AV00103,30,-167,24,7,1837,Strike,Sperm,1,,Townsend,473100
AV00103,28.25,-165,28,7,1837,Strike,Sperm,1,,Townsend,474100
AV00103,29.67,-169.05,10,8,1837,Strike,Sperm,1,,Townsend,475100
AV00103,29.67,-169.05,11,8,1837,Strike,Sperm,1,,Townsend,476100
AV00103,29.78,-167.5,12,8,1837,Strike,Sperm,2,,Townsend,477100
AV00103,29.78,-167.5,27,8,1837,Strike,Sperm,1,,Townsend,478100
AV00103,30.17,-170.17,29,8,1837,Strike,Sperm,1,,Townsend,479100
AV00103,30.12,-170.17,31,8,1837,Strike,Sperm,1,,Townsend,480100
AV00103,30,-177.4,13,9,1837,Strike,Sperm,1,,Townsend,481100
AV00103,29.83,-178.15,18,9,1837,Strike,Sperm,1,,Townsend,482100
AV00103,21.55,-106.5,14,12,1837,Strike,Sperm,1,Isla Tres Marias,Townsend,1428711
AV00103,7.67,-87,10,1,1838,Strike,Sperm,4,,Townsend,484100
AV00103,8.37,-85.53,11,1,1838,Strike,Sperm,3,,Townsend,485100
AV00103,7.4,-82.9,14,1,1838,Strike,Sperm,1,,Townsend,486100
AV00103,7,-82,18,1,1838,Strike,Sperm,1,,Townsend,487100
AV00103,7,-82,19,1,1838,Strike,Sperm,2,,Townsend,488100
AV00103,6.87,-81.55,21,1,1838,Strike,Sperm,1,,Townsend,489100
AV00103,2.2,-84,24,4,1838,Strike,Sperm,1,,Townsend,492100
AV00103,-5.55,-107.13,11,6,1838,Strike,Sperm,1,,Townsend,493100
AV00107,-45,-56.42,7,2,1844,Strike,Sperm,1,,Townsend,494100
AV00107,-5,-80.1,8,6,1844,Strike,Sperm,1,Coast of Peru,Townsend,1356611
AV00107,0.55,-90.75,10,7,1844,Strike,Sperm,3,Abingdon Island,Townsend,1249011
AV00107,1.65,-92,6,8,1844,Strike,Sperm,2,Culpepper Island,Townsend,1367711
AV00107,1.38,-91.82,10,8,1844,Strike,Sperm,2,Wenman Island,Townsend,1615711
AV00107,-1.45,-89.67,8,9,1844,Strike,Sperm,1,Hood Island,Townsend,1408811
AV00107,0,-130,11,2,1845,Strike,Sperm,1,,Townsend,500100
AV00107,0,-130,12,2,1845,Strike,Sperm,3,,Townsend,501100
AV00107,0,-130,27,2,1845,Strike,Sperm,1,,Townsend,502100
AV00107,0,-125,18,3,1845,Strike,Sperm,1,,Townsend,503100
AV00107,0,-125,19,3,1845,Strike,Sperm,1,,Townsend,504100
AV00107,0,-125,23,3,1845,Strike,Sperm,1,,Townsend,505100
AV00107,0,-125,24,3,1845,Strike,Sperm,3,,Townsend,506100
AV00107,0,-129,3,4,1845,Strike,Sperm,1,,Townsend,507100
AV00107,0,-129,11,4,1845,Strike,Sperm,3,,Townsend,508100
AV00107,0,-129,12,4,1845,Strike,Sperm,1,,Townsend,509100
AV00107,-0.67,-125,4,6,1845,Strike,Sperm,1,,Townsend,510100
AV00107,-5.3,-102,14,7,1845,Strike,Sperm,1,,Townsend,511100
AV00107,-0.6,-91.15,23,8,1845,Strike,Sperm,1,Albemarle Island,Townsend,1257611
AV00107,0.9,-90,18,11,1845,Strike,Sperm,1,Galapagos,Townsend,1394311
AV00107,0.67,-128,28,1,1846,Strike,Sperm,2,,Townsend,515100
AV00107,-0.1,-128,31,1,1846,Strike,Sperm,1,,Townsend,516100
AV00107,-2.67,-128,20,3,1846,Strike,Sperm,1,,Townsend,517100
AV00107,-25.6,-73,7,1,1847,Strike,Sperm,2,Coast of Chile,Townsend,1351211
AV00111,40.92,-34.7,21,9,1856,Strike,Sperm,1,,Townsend,529100
AV00111,-24.8,-106.67,16,4,1858,Strike,Sperm,1,,Townsend,536100
AV00111,-24.13,-105.97,18,4,1858,Strike,Sperm,1,,Townsend,537100
AV00111,-23.15,-107.22,2,5,1858,Strike,Sperm,1,,Townsend,538100
AV00111,-22.67,-108.33,12,6,1858,Strike,Sperm,1,,Townsend,539100
AV00111,-16.83,-98,11,11,1858,Strike,Sperm,1,,Townsend,556100
AV00111,-38.22,-119.42,28,11,1858,Strike,Sperm,1,,Townsend,557100
AV00111,-38.5,-119.33,2,1,1859,Strike,Sperm,1,,Townsend,558100
AV00111,-24.15,-107.45,2,6,1859,Strike,Sperm,1,,Townsend,559100
AV00135,-3.87,-107.78,0,2,1846,Strike,Sperm,2,,Townsend,562100
AV00135,-3.57,-112.52,4,2,1847,Strike,Sperm,2,,Townsend,566100
AV00135,-15.85,-158,22,11,1847,Strike,Sperm,2,,Townsend,568100
AV00136,-23.15,-167.33,30,11,1849,Sight,Sperm,0,,Maury,2799100
AV00136,-37.41,166.78,9,1,1850,Sight,Sperm,0,,Maury,2922100
AV00136,-56.68,-66.61,19,3,1850,Sight,Sperm,0,,Maury,2654100
AV00136,-39.03,-44.7,4,4,1850,Sight,Sperm,0,,Maury,2670100
AV00136,-38.66,-44.41,5,4,1850,Sight,Sperm,0,,Maury,2671100
AV00137,39.73,-31.02,5,10,1850,Strike,Sperm,1,,Townsend,569100
AV00137,-18.65,-147.15,6,2,1852,Strike,Sperm,1,,Townsend,582100
AV00137,-17.57,-150.1,11,2,1852,Strike,Sperm,2,Emeo,Townsend,1380411
AV00138,21.83,-107.82,30,10,1855,Strike,Sperm,1,,Townsend,598100
AV00138,20.5,-106.38,27,11,1855,Strike,Sperm,1,,Townsend,599100
AV00138,22.25,-107.3,19,12,1855,Strike,Sperm,1,,Townsend,600100
AV00138,27.65,-160.83,20,1,1857,Strike,Sperm,1,,Townsend,602100
AV00139,8.17,-19.58,8,2,1857,Strike,Sperm,2,,Townsend,603100
AV00139,-41.67,157.5,12,2,1858,Strike,Sperm,1,,Townsend,605100
AV00139,-6.22,-165.33,14,4,1858,Strike,Sperm,1,,Townsend,606100
AV00139,-6.12,-165.7,15,4,1858,Strike,Sperm,2,,Townsend,607100
AV00139,-29.5,179.78,18,12,1859,Strike,Sperm,1,,Townsend,619100
AV00139,-7.5,-139.5,3,4,1860,Strike,Sperm,2,,Townsend,623100
AV00140,43.67,-32,14,7,1866,Strike,Sperm,1,,Townsend,630100
AV00140,43.67,-32,15,7,1866,Strike,Sperm,1,,Townsend,631100
AV00140,40.43,-33,14,9,1866,Strike,Sperm,1,,Townsend,632100
AV00140,-32.5,12,24,2,1867,Strike,Sperm,1,,Townsend,635100
AV00140,-27,176,13,6,1867,Strike,Sperm,1,,Townsend,636100
AV00140,-27,176,16,6,1867,Strike,Sperm,1,,Townsend,637100
AV00140,-26.83,178,16,9,1867,Strike,Sperm,1,,Townsend,638100
AV00140,-26.83,178,22,9,1867,Strike,Sperm,1,,Townsend,639100
AV00140,-26.83,178,29,9,1867,Strike,Sperm,1,,Townsend,640100
AV00140,-29.37,-177.92,11,11,1867,Strike,Sperm,1,Sunday Island,Townsend,1587711
AV00140,-34.75,172,23,12,1867,Strike,Sperm,3,,Townsend,642100
AV00140,-34.75,172,26,12,1867,Strike,Sperm,1,,Townsend,643100
AV00140,-33,180,14,1,1868,Strike,Sperm,2,,Townsend,644100
AV00140,-34,180,20,1,1868,Strike,Sperm,2,,Townsend,645100
AV00140,-32.93,179.5,24,1,1868,Strike,Sperm,1,,Townsend,646100
AV00140,-33.38,180,31,1,1868,Strike,Sperm,2,,Townsend,647100
AV00140,-33.72,180,12,2,1868,Strike,Sperm,1,,Townsend,648100
AV00140,-32.33,177.82,19,2,1868,Strike,Sperm,1,,Townsend,649100
AV00140,-33.07,179.12,27,2,1868,Strike,Sperm,1,,Townsend,650100
AV00140,-33.48,180,2,4,1868,Strike,Sperm,1,,Townsend,651100
AV00140,-33.48,180,5,4,1868,Strike,Sperm,1,,Townsend,652100
AV00140,-29.37,-177.92,17,6,1868,Strike,Sperm,2,Sunday Island,Townsend,1586511
AV00140,-25.17,178,8,10,1868,Strike,Sperm,1,,Townsend,654100
AV00140,-31,176,6,12,1868,Strike,Sperm,1,,Townsend,655100
AV00140,-32.8,172.13,12,12,1868,Strike,Sperm,3,Three Kings,Townsend,1600011
AV00140,-32.25,179.67,20,1,1869,Strike,Sperm,1,,Townsend,657100
AV00140,-33.63,178,11,3,1869,Strike,Sperm,1,,Townsend,658100
AV00140,-33.63,178,14,3,1869,Strike,Sperm,1,,Townsend,659100
AV00140,-33.63,178,27,3,1869,Strike,Sperm,1,,Townsend,660100
AV00140,-33.63,178,30,3,1869,Strike,Sperm,1,,Townsend,661100
AV00140,-33.23,178.22,7,4,1869,Strike,Sperm,1,,Townsend,662100
AV00140,-33.67,176.83,12,4,1869,Strike,Sperm,1,,Townsend,663100
AV00140,-29,-177.92,18,5,1869,Strike,Sperm,1,Sunday Island,Townsend,1587511
AV00140,-25.4,-176.13,12,6,1869,Strike,Sperm,3,,Townsend,665100
AV00140,-26.4,178.03,10,7,1869,Strike,Sperm,1,,Townsend,666100
AV00140,-25.65,173.48,8,9,1869,Strike,Sperm,1,,Townsend,667100
AV00140,-33.17,162,18,11,1869,Strike,Sperm,1,,Townsend,668100
AV00140,-32.47,167.88,12,12,1869,Strike,Sperm,2,,Townsend,669100
AV00140,-32.47,167.88,20,12,1869,Strike,Sperm,1,,Townsend,670100
AV00140,-12.62,-34.27,23,4,1870,Strike,Sperm,5,,Townsend,671100
AV00141,39.42,-31.23,21,8,1871,Strike,Sperm,1,Flores,Townsend,1388311
AV00141,38.58,-28.72,30,8,1871,Strike,Sperm,3,Fayal,Townsend,1382611
AV00141,40.05,-38.75,14,9,1871,Strike,Sperm,1,,Townsend,674100
AV00141,40.67,-47.25,6,10,1871,Strike,Sperm,1,,Townsend,675100
AV00141,40.5,-42,25,10,1871,Strike,Sperm,1,,Townsend,676100
AV00141,40.5,-42,26,10,1871,Strike,Sperm,1,,Townsend,677100
AV00141,38.58,-28.72,15,11,1871,Strike,Sperm,1,Fayal,Townsend,1382211
AV00141,-5.8,-28.75,23,12,1871,Strike,Sperm,1,,Townsend,679100
AV00141,-32.83,178.83,6,5,1872,Strike,Sperm,1,,Townsend,680100
AV00141,-25.5,180,5,6,1872,Strike,Sperm,1,,Townsend,681100
AV00141,-31.5,179.83,28,1,1873,Strike,Sperm,1,,Townsend,713100
AV00141,-31.5,179.83,11,2,1873,Strike,Sperm,1,,Townsend,714100
AV00141,-31.5,179.83,13,2,1873,Strike,Sperm,1,,Townsend,715100
AV00141,-31.5,179.83,19,2,1873,Strike,Sperm,4,,Townsend,716100
AV00141,-31.5,179.83,23,2,1873,Strike,Sperm,2,,Townsend,717100
AV00141,-31.5,179.83,24,2,1873,Strike,Sperm,2,,Townsend,718100
AV00141,-31.5,179.83,4,3,1873,Strike,Sperm,1,,Townsend,719100
AV00141,-33.5,179,7,5,1873,Strike,Sperm,1,,Townsend,720100
AV00141,-32,179.17,17,5,1873,Strike,Sperm,2,,Townsend,721100
AV00141,-29.37,-177.92,6,6,1873,Strike,Sperm,2,Sunday Island,Townsend,1587611
AV00141,-29.03,167.96,16,11,1873,Strike,Sperm,1,Norfolk Island,Townsend,1481211
AV00141,-32.38,167.13,27,11,1873,Strike,Sperm,2,,Townsend,762100
AV00141,-33.92,171.28,22,12,1873,Strike,Sperm,2,,Townsend,763100
AV00141,-33.92,171.28,24,12,1873,Strike,Sperm,4,,Townsend,764100
AV00141,-31.15,179.75,12,2,1874,Strike,Sperm,4,,Townsend,765100
AV00141,-31.15,179.75,15,2,1874,Strike,Sperm,4,,Townsend,766100
AV00141,-31.15,179.75,22,2,1874,Strike,Sperm,1,,Townsend,767100
AV00141,-29.37,-177.92,2,6,1874,Strike,Sperm,2,Sunday Island,Townsend,1587011
AV00141,30.67,-44.3,26,7,1875,Strike,Sperm,2,,Townsend,799100
AV00141,31,-41.5,2,8,1875,Strike,Sperm,1,,Townsend,800100
AV00141,41.25,-45,1,9,1875,Strike,Sperm,1,,Townsend,801100
AV00164,29.48,139.66,19,1,1847,Sight,Sperm,0,,Maury,352910
AV00164,18.75,138.16,23,3,1847,Sight,Sperm,0,,Maury,367710
AV00164,20.08,134.2,26,3,1847,Sight,Sperm,0,,Maury,368010
AV00164,-53.45,-88.25,9,1,1848,Sight,Sperm,0,,Maury,381410
AV00203,38.67,-31.23,28,7,1856,Strike,Sperm,1,Flores,Townsend,1388211
AV00203,-32.27,-47.23,29,10,1856,Strike,Sperm,2,,Townsend,803100
AV00203,-43.13,-57,11,11,1856,Strike,Sperm,1,,Townsend,804100
AV00203,2.17,-93,27,1,1857,Strike,Sperm,4,,Townsend,805100
AV00203,10.03,-99,31,7,1857,Strike,Sperm,2,,Townsend,807100
AV00203,2.17,-93,1,8,1857,Strike,Sperm,4,,Townsend,808100
AV00203,0.42,-82.78,16,8,1857,Strike,Sperm,1,,Townsend,809100
AV00203,9.42,-100.27,18,9,1857,Strike,Sperm,1,,Townsend,810100
AV00203,2.92,-89.87,26,9,1857,Strike,Sperm,1,,Townsend,811100
AV00203,-0.6,-91.15,26,11,1857,Strike,Sperm,1,Albemarle Island,Townsend,1253811
AV00203,2.17,-91,22,12,1857,Strike,Sperm,1,,Townsend,813100
AV00203,-0.67,-85.05,7,1,1858,Strike,Sperm,1,,Townsend,814100
AV00203,-11.5,-89,8,1,1858,Strike,Sperm,3,,Townsend,815100
AV00203,0.17,-85.42,9,1,1858,Strike,Sperm,1,,Townsend,816100
AV00203,0.33,-83.83,17,1,1858,Strike,Sperm,4,,Townsend,817100
AV00203,0.67,-85.4,27,1,1858,Strike,Sperm,2,,Townsend,818100
AV00203,-0.6,-91.15,20,2,1858,Strike,Sperm,4,Albemarle Island,Townsend,1254811
AV00203,-1.17,-89.25,16,3,1858,Strike,Sperm,1,,Townsend,820100
AV00203,0,-90,13,5,1858,Strike,Sperm,3,Galapagos,Townsend,1392411
AV00203,0.83,-87,28,9,1858,Strike,Sperm,1,,Townsend,822100
AV00203,0.35,-89.97,7,11,1858,Strike,Sperm,1,Tower Island,Townsend,1610111
AV00203,1.83,-90,15,11,1858,Strike,Sperm,2,Galapagos,Townsend,1395511
AV00203,1.73,-86.48,21,11,1858,Strike,Sperm,4,,Townsend,825100
AV00203,1.1,-85.42,4,12,1858,Strike,Sperm,2,,Townsend,826100
AV00203,-1.25,-90.45,5,5,1859,Strike,Sperm,1,Charles Island,Townsend,1336710
AV00203,3.33,-86,10,7,1859,Strike,Sperm,2,,Townsend,829100
AV00203,-14.72,-78.9,29,12,1859,Strike,Sperm,1,,Townsend,830100
AV00203,-14.58,-78.67,6,1,1860,Strike,Sperm,3,,Townsend,831100
AV00203,-14.62,-79.17,22,1,1860,Strike,Sperm,1,,Townsend,832100
AV00203,-12.28,-86.95,21,2,1860,Strike,Sperm,1,,Townsend,833100
AV00203,-11.6,-88.22,28,2,1860,Strike,Sperm,1,,Townsend,834100
AV00203,-11.97,-87.88,29,2,1860,Strike,Sperm,1,,Townsend,835100
AV00203,-11.5,-89,4,3,1860,Strike,Sperm,2,,Townsend,836100
AV00203,28.37,-62.38,25,6,1860,Strike,Sperm,1,,Townsend,837100
AV00209,-44.3,-50.7,3,4,1841,Sight,Sperm,0,,Maury,624310
AV00209,-32.61,-81.06,9,5,1841,Sight,Sperm,0,,Maury,652310
AV00209,-14.4,-76.61,25,5,1841,Sight,Sperm,0,,Maury,653910
AV00209,-14.6,-76.7,4,6,1841,Sight,Sperm,0,,Maury,654910
AV00209,-14.31,-77.2,5,6,1841,Sight,Sperm,0,,Maury,655010
AV00209,-12.18,-78.51,11,6,1841,Sight,Sperm,0,,Maury,655610
AV00209,-4.73,-105.58,25,7,1841,Sight,Sperm,0,,Maury,708310
AV00209,-4.63,-104.95,3,8,1841,Sight,Sperm,0,,Maury,709210
AV00209,-4.68,-105.45,10,8,1841,Sight,Sperm,0,,Maury,709910
AV00209,-4.91,-105.7,11,8,1841,Sight,Sperm,0,,Maury,718110
AV00209,-5.06,-106,12,8,1841,Sight,Sperm,0,,Maury,718210
AV00209,-5.41,-106.73,15,8,1841,Sight,Sperm,0,,Maury,714510
AV00209,-2.93,-103.41,30,8,1841,Sight,Sperm,0,,Maury,720010
AV00209,-4.83,-105.83,1,10,1841,Sight,Sperm,0,,Maury,666510
AV00209,-2.05,-81.41,30,11,1841,Sight,Sperm,0,,Maury,672010
AV00209,-1.4,-90.25,7,1,1842,Sight,Sperm,0,,Maury,674610
AV00209,-5.21,-102.68,13,2,1842,Sight,Sperm,0,,Maury,678210
AV00209,-5.46,-103.41,16,2,1842,Sight,Sperm,0,,Maury,678510
AV00209,-4.78,-105.9,3,3,1842,Sight,Sperm,0,,Maury,680010
AV00209,-5.58,-109.28,9,3,1842,Sight,Sperm,0,,Maury,680610
AV00209,-4.15,-122.9,12,4,1842,Sight,Sperm,0,,Maury,684010
AV00209,-0.43,-124.31,18,4,1842,Sight,Sperm,0,,Maury,684610
AV00209,-0.2,-127.86,1,5,1842,Sight,Sperm,0,,Maury,710210
AV00209,0.6,-128.35,5,5,1842,Sight,Sperm,0,,Maury,710610
AV00209,-0.5,-129.93,6,6,1842,Sight,Sperm,0,,Maury,689010
AV00209,-0.8,-130,8,6,1842,Sight,Sperm,0,,Maury,689210
AV00209,-2.33,-137.55,19,7,1842,Sight,Sperm,0,,Maury,691610
AV00209,-0.98,-138.2,26,7,1842,Sight,Sperm,0,,Maury,692310
AV00209,0.2,-137.55,31,7,1842,Sight,Sperm,0,,Maury,692810
AV00209,-0.5,-137.41,4,8,1842,Sight,Sperm,0,,Maury,693210
AV00209,-0.33,-134.06,24,8,1842,Sight,Sperm,0,,Maury,695210
AV00209,-0.95,-126.25,31,10,1842,Sight,Sperm,0,,Maury,700210
AV00209,-3.13,-81.31,25,1,1843,Sight,Sperm,0,,Maury,600810
AV00209,0.03,-91.83,3,3,1843,Sight,Sperm,0,,Maury,613910
AV00209,1.5,-92,10,3,1843,Sight,Sperm,0,,Maury,610610
AV00209,0.25,-94.26,16,3,1843,Sight,Sperm,0,,Maury,611210
AV00209,-5.05,-113.2,12,4,1843,Sight,Sperm,0,,Maury,626010
AV00209,-0.26,-126.36,27,4,1843,Sight,Sperm,0,,Maury,615410
AV00209,0.38,-129.41,2,5,1843,Sight,Sperm,0,,Maury,603810
AV00209,29.83,-177.53,27,9,1843,Sight,Sperm,0,,Maury,617910
AV00209,-17.1,-147.83,17,1,1844,Sight,Sperm,0,,Maury,660610
AV00209,-32.58,-86.03,3,1,1845,Sight,Sperm,0,,Maury,705610
AV00209,-39.08,-79.23,6,2,1845,Sight,Sperm,0,,Maury,716110
AV00209,-53.7,-61.65,27,2,1845,Sight,Sperm,0,,Maury,722310
AV00209,-31.73,-47,18,3,1845,Sight,Sperm,0,,Maury,722910
AV00209,-30.23,-47.41,19,3,1845,Sight,Sperm,0,,Maury,723010
AV00210,35,-43,17,8,1845,Strike,Sperm,1,,Townsend,838100
AV00210,-16.5,-76.83,14,1,1846,Strike,Sperm,2,,Townsend,839100
AV00210,-17,-80,25,1,1846,Strike,Sperm,2,,Townsend,840100
AV00210,-43.61,-74.75,7,12,1846,Strike,Sperm,1,Isla Guafo,Townsend,1419411
AV00210,-43.61,-74.75,9,12,1846,Strike,Sperm,2,Isla Guafo,Townsend,1419711
AV00210,-2.28,-87,30,5,1847,Strike,Sperm,2,,Townsend,847100
AV00210,-2.32,-86.83,31,5,1847,Strike,Sperm,1,,Townsend,848100
AV00210,-2.33,-86.5,1,6,1847,Strike,Sperm,2,,Townsend,849100
AV00210,-2.37,-86.33,10,6,1847,Strike,Sperm,1,,Townsend,850100
AV00210,-1.63,-88.25,16,6,1847,Strike,Sperm,1,,Townsend,851100
AV00210,-1.63,-88.25,17,6,1847,Strike,Sperm,1,,Townsend,852100
AV00210,-3.33,-82.5,8,8,1847,Strike,Sperm,1,,Townsend,853100
AV00210,-37,-84,21,9,1847,Strike,Sperm,2,,Townsend,854100
AV00225,-32.91,51,25,12,1841,Sight,Sperm,0,,Maury,776710
AV00225,-22.08,57.66,1,1,1842,Strike,Sperm,1,,Maury,777410
AV00225,-4.05,54.5,17,2,1842,Strike,Sperm,1,,Maury,781010
AV00225,-9.2,102.66,19,3,1842,Strike,Sperm,1,,Maury,784010
AV00225,-23.91,111.75,25,4,1842,Strike,Sperm,0,,Maury,787710
AV00225,-23.61,109.75,14,5,1842,Strike,Sperm,1,,Maury,789610
AV00225,-23.33,109.56,23,5,1842,Sight,Sperm,0,,Maury,790510
AV00225,-23.33,110,28,5,1842,Sight,Sperm,0,,Maury,791010
AV00225,-13.45,162.06,10,9,1842,Sight,Sperm,0,,Maury,797310
AV00225,-1.55,168.15,10,10,1842,Sight,Sperm,0,,Maury,800310
AV00225,4.31,173.08,30,10,1842,Strike,Sperm,1,,Maury,802310
AV00225,4.48,173.9,2,11,1842,Strike,Sperm,0,,Maury,802610
AV00225,2.55,173.96,11,11,1842,Strike,Sperm,1,,Maury,803510
AV00225,-5.03,-174.23,11,2,1843,Sight,Sperm,0,,Maury,737210
AV00225,-4.01,-153.93,5,4,1843,Strike,Sperm,0,,Maury,731710
AV00225,-3.66,-154.46,6,4,1843,Sight,Sperm,0,,Maury,731810
AV00225,28.83,-179.83,18,5,1843,Sight,Sperm,0,,Maury,740110
AV00225,28.95,-179.86,19,5,1843,Sight,Sperm,0,,Maury,736210
AV00225,29.6,173.3,31,5,1843,Sight,Sperm,0,,Maury,733410
AV00225,29.36,168.75,14,7,1843,Strike,Sperm,1,,Maury,725710
AV00225,30.21,178.95,13,8,1843,Strike,Sperm,3,,Maury,732710
AV00225,31.68,179,22,8,1843,Sight,Sperm,0,,Maury,729610
AV00225,-0.93,-160.16,1,12,1843,Sight,Sperm,0,,Maury,762610
AV00225,-2.23,-170.66,24,12,1843,Strike,Sperm,1,,Maury,764910
AV00225,-11.16,-177.91,20,1,1844,Strike,Sperm,1,,Maury,804010
AV00225,1.5,166.83,7,3,1844,Sight,Sperm,0,,Maury,807610
AV00231,39.15,-58.47,31,5,1870,Strike,Sperm,2,,Townsend,860100
AV00231,40.58,-57.43,5,6,1870,Strike,Sperm,2,,Townsend,861100
AV00231,39.97,-55.63,12,6,1870,Strike,Sperm,3,,Townsend,862100
AV00231,37.58,-59.03,16,7,1870,Strike,Sperm,1,,Townsend,863100
AV00231,33.05,-66.07,26,7,1870,Strike,Sperm,2,,Townsend,864100
AV00231,-36.2,-7.37,23,11,1870,Strike,Sperm,1,,Townsend,866100
AV00231,-32.25,-179.83,30,3,1871,Strike,Sperm,1,,Townsend,867100
AV00231,-32.87,-179.15,30,4,1871,Strike,Sperm,2,,Townsend,868100
AV00231,-33.88,170,21,1,1872,Strike,Sperm,3,,Townsend,869100
AV00231,-34,170,22,1,1872,Strike,Sperm,1,,Townsend,870100
AV00231,-31.67,-178.8,2,4,1872,Strike,Sperm,1,,Townsend,871100
AV00231,-35,158.2,11,1,1873,Strike,Sperm,1,,Townsend,885100
AV00231,-32.67,170.33,16,5,1873,Strike,Sperm,1,,Townsend,886100
AV00233,30.97,-54.55,29,7,1867,Strike,Sperm,1,,Townsend,902100
AV00233,39.1,-33.07,13,10,1867,Strike,Sperm,1,,Townsend,903100
AV00233,38,-30.5,26,10,1867,Strike,Sperm,1,,Townsend,904100
AV00233,12.4,-36.63,24,2,1868,Strike,Sperm,5,,Townsend,905100
AV00233,14,-42.62,11,4,1868,Strike,Sperm,2,,Townsend,906100
AV00233,49.2,-20.5,13,7,1868,Strike,Sperm,1,,Townsend,907100
AV00233,49.5,-22,24,7,1868,Strike,Sperm,1,,Townsend,908100
AV00233,49.5,-22,24,7,1868,Strike,Sperm,1,,Townsend,909100
AV00256,37.5,-47,7,10,1850,Strike,Sperm,1,,Townsend,910100
AV00258,-40.5,-50,4,1,1857,Strike,Sperm,1,,Townsend,915100
AV00258,-46.97,-52,16,1,1857,Strike,Sperm,1,,Townsend,916100
AV00259,22.43,-173.33,11,4,1861,Strike,Sperm,1,,Townsend,935100
AV00259,16.5,-160.95,8,12,1861,Strike,Sperm,1,,Townsend,941100
